分類コード,区分名称,診療行為コード,診療行為,点数,総計,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月
D014,自己抗体検査,160153950,抗好中球細胞質抗体（ＡＮＣＡ）定性,290,104344,8578,8726,9124,10161,8994,8711,9135,8627,8518,8322,7564,7884
D014,自己抗体検査,160154350,抗カルジオリピンβ２グリコプロテインＩ複合体抗体,223,45998,3967,4152,4115,4323,3770,3791,3856,3576,3742,3685,3388,3633
D014,自己抗体検査,160157450,抗甲状腺ペルオキシダーゼ抗体,146,804692,68320,66727,73558,76647,67478,67850,69736,65632,64740,60681,59513,63810
D014,自己抗体検査,160162550,甲状腺刺激抗体（ＴＳＡｂ）,340,178108,14812,14142,15282,15961,14819,14641,15397,14694,15302,14507,13572,14979
D014,自己抗体検査,160163950,抗セントロメア抗体定性,184,37184,3314,3332,3572,3514,2849,2793,3029,2864,3063,3076,2855,2923
D014,自己抗体検査,160164050,抗カルジオリピン抗体,239,85497,7096,7542,7904,8215,7375,6843,7175,6791,6752,6706,6268,6830
D014,自己抗体検査,160167850,抗好中球細胞質ミエロペルオキシダーゼ抗体（ＭＰＯ－ＡＮＣＡ）,273,546072,44988,45614,46861,51607,46608,45539,47459,44693,44614,44742,40505,42842
D014,自己抗体検査,160168750,抗ガラクトース欠損ＩｇＧ抗体定性,117,26195,2262,2254,2253,2447,2271,2169,2249,2124,2086,2166,1942,1972
D014,自己抗体検査,160169050,抗糸球体基底膜抗体（抗ＧＢＭ抗体）,277,56886,4434,4429,5035,5750,5111,4829,4881,4749,4778,4634,4098,4158
D014,自己抗体検査,160169150,ループスアンチコアグラント定性,281,35170,2921,3105,3108,3379,3060,2898,2992,2868,2744,2713,2555,2827
D014,自己抗体検査,160173150,マトリックスメタロプロテイナーゼ－３（ＭＭＰ－３）,116,2547017,214401,215936,206712,226300,211734,208746,221589,207147,212104,215435,196120,210793
D014,自己抗体検査,160173250,抗ＬＫＭ－１抗体,221,6285,456,448,571,549,505,507,567,556,571,530,532,493
D014,自己抗体検査,160175250,抗デスモグレイン１抗体,300,44062,3624,3684,3685,4136,4014,3835,4014,3484,3319,3575,3279,3413
D014,自己抗体検査,160175350,抗デスモグレイン３抗体,270,20856,1755,1743,1751,1983,1950,1766,1918,1639,1571,1698,1526,1556
D014,自己抗体検査,160176750,抗甲状腺マイクロゾーム抗体半定量,37,136681,12310,12224,12929,13606,11228,11604,11994,10797,10122,10037,9793,10037
D014,自己抗体検査,160181150,抗シトルリン化ペプチド抗体定性,210,433348,36893,39536,41725,43658,38107,37652,36603,31660,30764,33470,30662,32618
D014,自己抗体検査,160181450,抗ＧＭ１ＩｇＧ抗体,460,3514,246,272,301,349,326,265,333,293,272,291,267,299
D014,自己抗体検査,160181550,抗ＧＱ１ｂＩｇＧ抗体,460,3717,281,296,321,360,331,274,325,323,286,340,288,292
D014,自己抗体検査,160181650,抗ＢＰ１８０－ＮＣ１６ａ抗体,270,124563,9996,10529,10158,11543,11053,11017,11178,9992,9792,10264,9261,9780
D014,自己抗体検査,160182510,抗核抗体（蛍光抗体法）定性,105,506161,42474,42837,46534,48775,43160,42981,43481,40685,39547,39906,37143,38638
D014,自己抗体検査,160182610,抗グルタミン酸レセプター抗体,970,69,0,0,0,0,10,0,0,0,0,0,0,0
D014,自己抗体検査,160185410,ＩｇＧ４,377,252904,20115,20157,20655,22447,20417,20501,22125,21279,21788,22046,19972,21402
D014,自己抗体検査,160188550,抗ＲＮＡポリメラーゼ３抗体,170,24095,2146,2241,2441,2350,1751,1726,1816,1788,1954,1995,1925,1962
D014,自己抗体検査,160195610,リウマトイド因子（ＲＦ）定量,30,3396542,287446,294295,292795,314593,285956,283469,293067,268311,270094,277593,255778,273145
D014,自己抗体検査,160195710,抗核抗体（蛍光抗体法）半定量,105,963240,78840,80638,86815,91562,81584,81468,82997,77327,77044,77416,71893,75656
D014,自己抗体検査,160195810,抗核抗体（蛍光抗体法）定量,105,210210,17337,17808,19018,19961,17563,17684,18092,17019,16903,16818,15678,16329
D014,自己抗体検査,160195910,抗ガラクトース欠損ＩｇＧ抗体定量,117,38429,3491,3143,3217,3304,3055,3231,3436,3265,3122,3094,2913,3158
D014,自己抗体検査,160196010,抗Ｊｏ－１抗体半定量,144,6101,544,579,604,573,496,437,493,507,518,476,427,447
D014,自己抗体検査,160196110,抗Ｊｏ－１抗体定量,144,21863,1980,2043,2178,2026,1852,1829,1805,1624,1664,1635,1599,1628
D014,自己抗体検査,160196210,抗ＲＮＰ抗体半定量,144,18639,1660,1745,1748,1696,1438,1461,1588,1433,1513,1455,1325,1577
D014,自己抗体検査,160196310,抗ＲＮＰ抗体定量,144,92189,7956,8362,8622,8677,7451,7160,7522,7183,7276,7412,7010,7558
D014,自己抗体検査,160196410,抗Ｓｍ抗体半定量,155,14333,1240,1293,1284,1333,1131,1140,1204,1119,1142,1179,1060,1208
D014,自己抗体検査,160196510,抗Ｓｍ抗体定量,155,75782,6317,6804,6918,7048,6279,6062,6194,5972,6076,6015,5793,6304
D014,自己抗体検査,160196610,抗ＳＳ－Ａ／Ｒｏ抗体半定量,163,48116,4148,4397,4349,4523,3918,4085,4187,3834,3713,3786,3444,3732
D014,自己抗体検査,160196710,抗ＳＳ－Ａ／Ｒｏ抗体定量,163,253507,21329,22397,23122,23957,20747,21462,21946,20465,19624,19945,18769,19744
D014,自己抗体検査,160196810,抗ＳＳ－Ｂ／Ｌａ抗体半定量,161,28476,2519,2602,2578,2724,2313,2408,2483,2277,2168,2211,1960,2233
D014,自己抗体検査,160196910,抗ＳＳ－Ｂ／Ｌａ抗体定量,161,149809,12796,13195,13847,14339,12253,12776,13005,12015,11359,11521,11016,11687
D014,自己抗体検査,160197010,抗Ｓｃｌ－７０抗体半定量,162,14094,1257,1282,1301,1292,1020,1050,1186,1062,1160,1187,1075,1222
D014,自己抗体検査,160197110,抗Ｓｃｌ－７０抗体定量,162,56917,5050,5153,5303,5200,4352,4253,4565,4471,4511,4710,4594,4755
D014,自己抗体検査,160197210,抗ＤＮＡ抗体定量,172,439795,36331,38209,37433,40521,36581,35996,37449,35427,36225,36202,33416,36005
D014,自己抗体検査,160197310,抗セントロメア抗体定量,184,50131,4485,4437,4646,4557,3810,3809,4130,3991,3963,4206,3876,4221
D014,自己抗体検査,160197410,抗シトルリン化ペプチド抗体定量,210,484206,40331,43391,45905,47671,43046,42246,40943,36221,34981,37497,34929,37045
D014,自己抗体検査,160197510,抗ミトコンドリア抗体定量,200,227992,16970,15933,18807,20493,18965,19107,20782,20740,21238,19396,17797,17764
D014,自己抗体検査,160197610,ループスアンチコアグラント定量,281,41802,3419,3750,3862,4015,3595,3362,3500,3260,3373,3274,3074,3318
D014,自己抗体検査,160197710,抗好中球細胞質プロテイナーゼ３抗体（ＰＲ３－ＡＮＣＡ）,275,283268,23077,23340,24684,27133,24344,23608,24507,23146,22965,23072,21044,22348
D014,自己抗体検査,160202250,抗アクアポリン４抗体,1000,10292,814,866,826,1040,814,836,874,844,864,824,796,894
D014,自己抗体検査,160202350,抗筋特異的チロシンキナーゼ抗体,1000,9655,780,750,848,876,824,703,880,780,825,800,798,791
D014,自己抗体検査,160202650,抗ＡＲＳ抗体,190,96574,8125,8378,8459,9006,7682,7616,8090,7673,7775,8083,7609,8078
D014,自己抗体検査,160203310,抗ミトコンドリア抗体半定量,191,44124,3282,3112,3663,4073,3791,3748,3970,4212,3970,3620,3350,3333
D014,自己抗体検査,160205150,ＩｇＧ２（ネフェロメトリー法によるもの）,388,2300,176,161,227,231,201,172,173,151,212,195,200,201
D014,自己抗体検査,160205750,ＩｇＧ２（ＴＩＡ法によるもの）,239,613,41,51,59,66,58,45,46,46,52,44,43,62
D014,自己抗体検査,160209150,抗ＭＤＡ５抗体,270,19489,1604,1499,1589,1721,1517,1445,1624,1539,1677,1759,1668,1847
D014,自己抗体検査,160209250,抗Ｍｉ－２抗体,270,7639,614,613,662,745,625,557,638,608,608,661,619,689
D014,自己抗体検査,160209350,抗ＴＩＦ１－γ抗体,270,9331,741,757,768,891,748,711,769,758,744,833,776,835
D014,自己抗体検査,160211910,抗ＨＬＡ抗体（スクリーニング検査）,1000,8168,593,479,673,801,1062,780,701,743,698,591,487,560
D014,自己抗体検査,160212010,抗ＨＬＡ抗体（抗体特異性同定検査）,5000,3001,228,185,200,205,205,217,310,297,340,312,226,276
D014,自己抗体検査,160215450,抗デスモグレイン１抗体、抗デスモグレイン３抗体及び抗ＢＰ１８０－ＮＣ１６ａ抗体同時測定,490,1798,134,139,132,194,170,169,170,125,138,153,128,146
D014,自己抗体検査,160215950,遊離メタネフリン・遊離ノルメタネフリン分画,320,797,0,0,0,0,0,15,47,81,135,136,164,218
D015,血漿蛋白免疫学的検査,160004910,Ｂｅｎｃｅ　Ｊｏｎｅｓ蛋白同定（尿）,203,73220,5771,5742,5935,6597,6076,5957,6489,6157,6312,6191,5939,6054
D015,血漿蛋白免疫学的検査,160020810,グルコース－６－ホスファターゼ（Ｇ－６－Ｐａｓｅ）,30,0,0,0,0,0,0,0,0,0,0,0,0,0
D015,血漿蛋白免疫学的検査,160022710,グルコース－６－リン酸デヒドロゲナーゼ（Ｇ－６－ＰＤ）定性,34,0,0,0,0,0,0,0,0,0,0,0,0,0
D015,血漿蛋白免疫学的検査,160028410,セルロプラスミン,90,25582,1935,1788,2174,2303,2242,2059,2334,2212,2432,2045,1956,2102
D015,血漿蛋白免疫学的検査,160029610,α１－マイクログロブリン,140,28076,2305,1993,2483,2285,2194,2588,2131,2024,2803,2444,1924,2902
D015,血漿蛋白免疫学的検査,160036610,β２－マイクログロブリン,107,777724,65645,62535,65805,69042,64731,63965,67622,62087,66878,64678,59658,65078
D015,血漿蛋白免疫学的検査,160054610,Ｃ反応性蛋白（ＣＲＰ）定性,16,2340707,209508,206285,205437,208745,189663,191624,196745,186769,190191,194181,179690,181869
D015,血漿蛋白免疫学的検査,160054710,Ｃ反応性蛋白（ＣＲＰ）,16,72053255,6096533,6100941,6049450,6462337,6054583,5916187,6162273,5804098,5976666,6055450,5579942,5794795
D015,血漿蛋白免疫学的検査,160054810,クリオグロブリン定性,42,38549,3227,3181,3229,3658,3238,2970,3232,3243,3361,3351,2939,2920
D015,血漿蛋白免疫学的検査,160054910,血清補体価（ＣＨ５０）,38,1229974,101602,105616,108467,116809,106852,101891,104706,98189,99687,99145,89950,97060
D015,血漿蛋白免疫学的検査,160055010,免疫グロブリン（ＩｇＡ）,38,2536182,206797,208342,218254,234356,218589,209705,218928,206078,211408,208209,190898,204618
D015,血漿蛋白免疫学的検査,160055110,免疫グロブリン（ＩｇＤ）,38,2233,567,351,244,189,156,160,142,123,82,90,59,70
D015,血漿蛋白免疫学的検査,160055210,免疫グロブリン（ＩｇＧ）,38,3965283,323572,326999,329091,358510,335538,327595,345049,325299,334424,332625,302088,324493
D015,血漿蛋白免疫学的検査,160055310,免疫グロブリン（ＩｇＭ）,38,2557276,209128,209030,215847,233808,218260,212160,222021,209329,214645,212177,193712,207159
D015,血漿蛋白免疫学的検査,160055710,トランスサイレチン（プレアルブミン）,107,211002,17354,16626,16775,18394,17252,17052,18647,17074,18466,18250,16669,18443
D015,血漿蛋白免疫学的検査,160055810,Ｃ３プロアクチベータ,160,51,0,0,0,0,0,0,0,0,0,0,0,0
D015,血漿蛋白免疫学的検査,160056110,特異的ＩｇＥ半定量・定量,110,3297378,356165,305772,273217,246278,215347,241129,243451,224617,189823,219756,372120,409703
D015,血漿蛋白免疫学的検査,160056210,ヘモペキシン,180,14,0,0,0,0,0,0,0,0,0,0,0,0
D015,血漿蛋白免疫学的検査,160056310,ハプトグロビン（型補正を含む。）,140,101611,8260,8129,8267,9422,9211,8737,9294,8434,8488,7997,7351,8021
D015,血漿蛋白免疫学的検査,160056610,Ｃ１インアクチベータ,276,6865,479,587,663,712,611,610,608,605,553,512,461,464
D015,血漿蛋白免疫学的検査,160104350,ＡＰＲスコア定性,191,1326,89,115,115,106,121,116,120,125,100,99,116,104
D015,血漿蛋白免疫学的検査,160114310,赤血球コプロポルフィリン定性,30,12,0,0,0,0,0,0,0,0,0,0,0,0
D015,血漿蛋白免疫学的検査,160114410,赤血球プロトポルフィリン定性,34,59,0,0,0,0,0,0,0,0,0,0,0,0
D015,血漿蛋白免疫学的検査,160118810,非特異的ＩｇＥ半定量,100,1365915,139018,126048,115355,109290,95160,101411,104465,98507,87291,98202,140794,150374
D015,血漿蛋白免疫学的検査,160118910,レチノール結合蛋白（ＲＢＰ）,136,37113,3069,2875,3018,3311,3303,3072,3174,3104,3189,2964,2806,3228
D015,血漿蛋白免疫学的検査,160124350,Ｃ３,70,1294534,103629,109632,116159,124420,113812,106316,110086,102687,106076,104237,94913,102567
D015,血漿蛋白免疫学的検査,160124450,Ｃ４,70,1183227,95388,100079,102703,112580,103581,97513,101239,94484,97640,96160,87492,94368
D015,血漿蛋白免疫学的検査,160124550,トランスフェリン（Ｔｆ）,60,73737,6177,5900,6128,6833,6139,6087,6539,6073,6010,6103,5674,6074
D015,血漿蛋白免疫学的検査,160134450,α１－マイクログロブリン（尿）,140,11674,912,892,1002,1182,1008,1049,1071,975,920,935,880,848
D015,血漿蛋白免疫学的検査,160137550,β２－マイクログロブリン（尿）,107,172342,13275,13673,17298,18508,16858,14448,14394,13445,13628,12566,11984,12265
D015,血漿蛋白免疫学的検査,160143850,アトピー鑑別試験定性,194,30690,3008,2941,2805,2702,2301,2378,2571,2412,2275,2383,2462,2452
D015,血漿蛋白免疫学的検査,160156550,癌胎児性フィブロネクチン定性（頸管腟分泌液）,204,10661,844,932,899,983,950,894,912,916,846,872,820,793
D015,血漿蛋白免疫学的検査,160159150,免疫グロブリンＬ鎖κ／λ比,330,11148,895,928,858,970,924,902,966,949,955,968,890,943
D015,血漿蛋白免疫学的検査,160160250,血清アミロイドＡ蛋白（ＳＡＡ）,47,206222,17430,17642,17128,18781,17635,16598,17839,16403,17223,17172,15651,16720
D015,血漿蛋白免疫学的検査,160162950,アレルゲン刺激性遊離ヒスタミン（ＨＲＴ）,159,265,30,18,21,16,10,24,21,27,22,21,28,27
D015,血漿蛋白免疫学的検査,160167650,アレルゲン刺激性遊離ヒスタミン（ＨＲＴ）（９種類以上）,1430,15890,1772,1591,1447,1280,1168,1466,1445,1136,832,986,1373,1394
D015,血漿蛋白免疫学的検査,160177450,結核菌特異的インターフェロン－γ産生能,630,416117,34275,35487,36144,40279,34705,33891,36312,34181,33755,33007,31098,32983
D015,血漿蛋白免疫学的検査,160184350,ＴＡＲＣ,189,351391,30941,30764,29118,31129,27658,26783,27190,26607,25990,28617,30841,35753
D015,血漿蛋白免疫学的検査,160189350,免疫グロブリン遊離Ｌ鎖κ／λ比,400,244288,19340,19737,19470,20718,20058,20138,21224,21094,20615,21035,19752,21107
D015,血漿蛋白免疫学的検査,160197810,クリオグロブリン定量,42,2843,226,262,228,284,229,223,254,260,247,223,198,209
D015,血漿蛋白免疫学的検査,160197910,非特異的ＩｇＥ定量,100,1576306,150929,139520,131259,128407,113347,120014,123778,116897,105549,117391,158227,170988
D015,血漿蛋白免疫学的検査,160212110,免疫電気泳動法（抗ヒト全血清）,170,36420,2998,3089,3136,3554,3041,3094,3108,2965,3006,2911,2772,2746
D015,血漿蛋白免疫学的検査,160212210,免疫電気泳動法（特異抗血清）,230,111183,8826,8760,8886,9835,9230,9104,9773,9211,9482,9514,9028,9534
D016,細胞機能検査,160056710,顆粒球スクリーニング検査（種目数にかかわらず一連につき）,220,157,14,10,13,0,0,10,16,0,17,16,15,27
D016,細胞機能検査,160056810,顆粒球機能検査（種目数にかかわらず一連につき）,200,403,34,28,40,37,31,27,45,39,32,27,28,35
D016,細胞機能検査,160056910,Ｂ細胞表面免疫グロブリン,161,4012,347,338,329,380,317,339,349,344,311,325,276,357
D016,細胞機能検査,160057210,Ｔ細胞サブセット検査（一連につき）,194,140868,11725,11607,11440,12025,11846,11581,11980,11281,12541,11545,11182,12115
D016,細胞機能検査,160057310,Ｔ細胞・Ｂ細胞百分率,204,49564,4105,4097,3913,4345,4313,4063,4138,3999,4255,4293,3786,4257
D016,細胞機能検査,160175710,赤血球表面抗原検査,270,2850,236,220,246,278,215,266,256,228,252,206,210,237
D016,細胞機能検査,160212310,リンパ球刺激試験（ＬＳＴ）（１薬剤）,345,22246,1929,1910,1905,2151,1800,1804,1975,1857,1566,1880,1711,1758
D016,細胞機能検査,160212410,リンパ球刺激試験（ＬＳＴ）（２薬剤）,425,10789,919,905,926,1006,852,858,972,899,758,961,853,880
D016,細胞機能検査,160212510,リンパ球刺激試験（ＬＳＴ）（３薬剤以上）,515,15085,1263,1241,1249,1291,1149,1220,1360,1287,1089,1391,1251,1294
D017,排泄物、滲出物又は分泌物の細菌顕微鏡検査,160057510,細菌顕微鏡検査（蛍光顕微鏡、位相差顕微鏡、暗視野装置等を使用するもの）,50,429570,36660,37065,37493,40121,35871,35729,37634,36065,35330,34171,32103,31328
D017,排泄物、滲出物又は分泌物の細菌顕微鏡検査,160057710,細菌顕微鏡検査（その他のもの）,61,11561336,897251,1041087,1162854,1248499,1114923,1045970,974392,869894,826040,788947,780421,811058
D017,排泄物、滲出物又は分泌物の細菌顕微鏡検査,160057850,細菌顕微鏡検査（保温装置使用アメーバ検査）,45,642,50,55,70,45,67,69,71,44,38,37,50,46
D018,細菌培養同定検査,160058210,細菌培養同定検査（口腔からの検体）,160,424270,38025,38221,38894,39613,30941,33529,36521,37037,35711,33021,34016,28741
D018,細菌培養同定検査,160058310,細菌培養同定検査（消化管からの検体）,180,626872,51613,54789,59961,64092,58447,54789,50875,46811,49791,48142,46024,41538
D018,細菌培養同定検査,160058410,細菌培養同定検査（泌尿器からの検体）,170,2163729,172789,173828,177902,200904,193939,189511,188632,174459,176344,174888,165095,175438
D018,細菌培養同定検査,160058610,細菌培養同定検査（血液）,210,461662,35864,39799,39134,43784,45860,41224,37609,34993,36684,37576,33647,35488
D018,細菌培養同定検査,160058710,細菌培養同定検査（その他の部位からの検体）,160,1542503,118451,123430,133725,154052,144843,140333,136161,124942,118559,119376,113432,115199
D018,細菌培養同定検査,160058810,簡易培養,60,405049,31951,33344,35774,39576,35920,36643,36318,33058,31788,30754,29557,30366
D018,細菌培養同定検査,160144410,細菌培養同定検査（気道からの検体）,160,699482,63563,61730,61121,58791,47153,54568,62290,65435,62110,54707,59979,48035
D018,細菌培養同定検査,160144510,細菌培養同定検査（呼吸器からの検体）,160,528608,47160,47297,45499,46257,38310,42130,46290,47505,45599,42408,43360,36793
D018,細菌培養同定検査,160144610,細菌培養同定検査（生殖器からの検体）,170,1552589,122269,128506,134586,144857,132414,135506,136083,126528,124628,125136,119187,122889
D018,細菌培養同定検査,160144710,細菌培養同定検査（穿刺液）,210,120931,10115,10293,10280,11055,10697,10076,10209,9898,9847,9816,9054,9591
D019,細菌薬剤感受性検査,160146210,細菌薬剤感受性検査（１菌種）,170,2187100,177162,176207,185167,204238,193011,191552,193311,183390,180548,168166,167531,166817
D019,細菌薬剤感受性検査,160146310,細菌薬剤感受性検査（２菌種）,220,550113,45111,44355,48256,50879,45899,46402,48273,48239,47953,40668,42889,41189
D019,細菌薬剤感受性検査,160146410,細菌薬剤感受性検査（３菌種以上）,280,187377,15418,14921,16314,17075,15844,15780,15779,16725,16645,13961,14634,14281
D019-2,酵母様真菌薬剤感受性検査,160164450,酵母様真菌薬剤感受性検査,150,1956,148,147,163,183,205,174,188,126,164,171,148,139
D020,抗酸菌分離培養検査,160059210,抗酸菌分離培養（液体培地法）（酸素感受性蛍光センサーによるもの）,280,343190,28554,29193,29555,31794,28528,28231,30614,29484,28386,27792,26005,25054
D020,抗酸菌分離培養検査,160169910,抗酸菌分離培養（それ以外のもの）,204,222845,19459,19587,19824,21134,18547,18250,19175,18435,18118,17612,16564,16140
D020,抗酸菌分離培養検査,160172250,抗酸菌分離培養（液体培地法）（二酸化炭素センサーによるもの）,280,30808,2695,2583,2613,2960,2519,2443,2845,2612,2526,2519,2266,2227
D020,抗酸菌分離培養検査,160172350,抗酸菌分離培養（液体培地法）（酸化還元呈色色素によるもの）,280,34788,3009,3011,2995,3369,2827,2966,3014,2898,2796,2787,2500,2616
D021,抗酸菌同定,160059410,抗酸菌同定（種目数にかかわらず一連につき）,361,19244,1339,1419,1555,1694,1594,1606,1750,1748,1749,1731,1493,1566
D022,抗酸菌薬剤感受性検査,160059610,抗酸菌薬剤感受性検査（培地数に関係なく）,380,24501,1864,1889,2002,2263,2067,1974,2101,2079,2208,2096,1847,2111
D023,微生物核酸同定・定量検査,160142150,マイコバクテリウム・アビウム及びイントラセルラー（ＭＡＣ）核酸検出,421,134049,11059,11119,11497,12634,11201,10897,11928,11653,11149,10782,9982,10148
D023,微生物核酸同定・定量検査,160152150,抗酸菌核酸同定,410,27402,2384,2280,2462,2570,2373,2307,2440,2360,2163,2082,1991,1990
D023,微生物核酸同定・定量検査,160156650,ブドウ球菌メチシリン耐性遺伝子検出,450,222,13,16,15,23,14,20,19,18,20,15,22,27
D023,微生物核酸同定・定量検査,160157850,結核菌群核酸検出,410,228483,19655,19609,20105,21694,19109,18607,19919,19427,18588,18098,16948,16724
D023,微生物核酸同定・定量検査,160158450,ＨＣＶ核酸定量,437,507568,46768,43706,45354,45120,40217,42429,44730,41040,40973,40665,37163,39403
D023,微生物核酸同定・定量検査,160158650,クラミジア・トラコマチス核酸検出,204,754244,59416,62412,65354,69919,62743,64149,65780,61021,59726,62449,59606,61669
D023,微生物核酸同定・定量検査,160159750,ＨＣＶ核酸検出,360,3624,387,354,337,328,285,283,300,282,263,284,244,277
D023,微生物核酸同定・定量検査,160160350,ＨＢＶ核酸定量,279,1515018,126558,123674,124744,129792,121623,123657,131827,124410,130507,128286,119597,130343
D023,微生物核酸同定・定量検査,160163650,ＨＩＶ－１核酸定量,520,113812,9391,9316,9251,9448,9512,9303,9737,9111,10408,9320,9144,9871
D023,微生物核酸同定・定量検査,160164150,淋菌核酸検出,204,35308,3040,3058,3197,3403,3058,3081,2941,2714,2635,2749,2688,2744
D023,微生物核酸同定・定量検査,160173350,細菌核酸検出（白血球）（１菌種あたり）,130,19,0,0,0,0,0,0,0,0,0,0,0,0
D023,微生物核酸同定・定量検査,160174550,結核菌群リファンピシン耐性遺伝子検出,850,74,0,0,0,0,0,0,0,0,10,0,0,0
D023,微生物核酸同定・定量検査,160175150,ＨＢＶ核酸プレコア変異及びコアプロモーター変異検出,450,1472,166,133,150,146,104,130,126,92,122,103,101,99
D023,微生物核酸同定・定量検査,160175550,ＳＡＲＳコロナウイルス核酸検出,450,376,0,0,0,0,0,0,0,0,0,0,0,371
D023,微生物核酸同定・定量検査,160177650,淋菌及びクラミジア・トラコマチス同時核酸検出,286,682880,51302,55296,57403,61754,56905,58699,58946,55280,54472,59568,56300,56955
D023,微生物核酸同定・定量検査,160178710,ＨＩＶジェノタイプ薬剤耐性,6000,725,54,70,42,66,59,64,65,57,70,66,48,64
D023,微生物核酸同定・定量検査,160185610,ＨＰＶ核酸検出,360,106430,7514,6959,8257,9916,9229,9198,9636,9629,10101,8426,8509,9056
D023,微生物核酸同定・定量検査,160189150,ＨＰＶジェノタイプ判定,2000,36272,2738,2451,2892,3086,2999,3035,3224,3181,3354,2978,3026,3308
D023,微生物核酸同定・定量検査,160189550,レジオネラ核酸検出,292,374,28,22,18,20,32,29,26,36,24,28,54,57
D023,微生物核酸同定・定量検査,160189650,マイコプラズマ核酸検出,300,73430,3603,3870,4499,4510,4286,5874,8058,9222,8876,6863,7570,6199
D023,微生物核酸同定・定量検査,160198010,インフルエンザ核酸検出,410,41,0,0,0,0,0,0,0,0,0,0,0,0
D023,微生物核酸同定・定量検査,160201350,結核菌群ピラジナミド耐性遺伝子検出,850,33,0,0,0,0,0,0,0,0,0,0,0,0
D023,微生物核酸同定・定量検査,160201450,ＨＰＶ核酸検出（簡易ジェノタイプ判定）,360,40684,2805,2503,3176,3654,3415,3466,3657,3675,3922,3314,3494,3603
D023,微生物核酸同定・定量検査,160202150,結核菌群イソニアジド耐性遺伝子検出,850,0,0,0,0,0,0,0,0,0,0,0,0,0
D023,微生物核酸同定・定量検査,160206710,ＨＴＬＶ－１核酸検出,450,280,15,19,32,27,18,20,36,17,23,24,20,29
D023,微生物核酸同定・定量検査,160208710,単純疱疹ウイルス・水痘帯状疱疹ウイルス核酸定量,450,595,32,35,54,48,56,48,51,62,60,57,37,55
D023,微生物核酸同定・定量検査,160209450,百日咳菌核酸検出,360,60010,4529,4941,6023,5892,5265,5728,6420,6105,4905,3911,3754,2537
D023,微生物核酸同定・定量検査,160210150,細菌核酸・薬剤耐性遺伝子同時検出,1700,44,0,0,0,0,0,0,0,0,0,0,0,0
D023,微生物核酸同定・定量検査,160210450,サイトメガロウイルス核酸検出,850,715,38,41,47,48,68,65,78,77,69,65,67,52
D023,微生物核酸同定・定量検査,160212710,ＥＢウイルス核酸定量,310,11967,773,849,915,998,988,945,1063,1036,1117,1087,1062,1134
D023,微生物核酸同定・定量検査,160216850,ウイルス・細菌核酸多項目同時検出,963,0,0,0,0,0,0,0,0,0,0,0,0,0
D023,微生物核酸同定・定量検査,160223350,ＳＡＲＳ－ＣｏＶ－２核酸検出（検査委託）,1800,1214,0,0,0,0,0,0,0,0,0,0,0,1214
D023,微生物核酸同定・定量検査,160223450,ＳＡＲＳ－ＣｏＶ－２核酸検出（検査委託以外）,1350,450,0,0,0,0,0,0,0,0,0,0,0,450
D023-2,その他の微生物学的検査,160162650,大腸菌ベロトキシン定性,194,25749,2043,2245,2719,2844,2526,2332,1987,1824,1907,1882,1809,1631
D023-2,その他の微生物学的検査,160172850,尿素呼気試験（ＵＢＴ）,70,1063903,91281,90301,86237,90901,86207,88232,94086,92847,89952,89045,82173,82641
D023-2,その他の微生物学的検査,160173050,黄色ブドウ球菌ペニシリン結合蛋白２’（ＰＢＰ２’）定性,55,208,24,18,13,21,24,20,17,12,10,14,20,15
D024,動物使用検査,160059710,動物使用検査,170,0,0,0,0,0,0,0,0,0,0,0,0,0
D026,検体検査判断料,160061710,尿・糞便等検査判断料,34,38818150,3295202,3201850,3231007,3422984,3254671,3209824,3350204,3176798,3285454,3215865,3023306,3150985
D026,検体検査判断料,160061810,血液学的検査判断料,125,160755047,13990453,13486695,13499709,13929094,13108137,13080517,13610327,13051855,13380395,13425642,12974155,13218068
D026,検体検査判断料,160061910,生化学的検査（１）判断料,144,158043068,13680721,13181401,13286558,13768437,13003569,12938689,13448975,12856383,13181368,13175409,12583211,12938347
D026,検体検査判断料,160062010,生化学的検査（２）判断料,144,43075557,3715289,3571042,3715989,3841953,3491500,3560922,3722726,3491205,3538641,3534210,3366884,3525196
D026,検体検査判断料,160062110,免疫学的検査判断料,144,99993545,8055446,7744076,7408148,7629840,6962095,7288214,7835156,8088483,11080018,11517278,9082887,7301904
D026,検体検査判断料,160062210,微生物学的検査判断料,150,19515869,1552968,1693128,1829115,1954976,1770333,1717693,1668331,1536741,1494980,1446609,1409187,1441808
D200,スパイログラフィー等検査,160062610,肺気量分画測定（安静換気量測定、最大換気量測定を含む）,90,3286664,271865,279058,285614,306044,270848,263518,287060,275435,264047,274382,252920,255873
D200,スパイログラフィー等検査,160062710,フローボリュームカーブ（強制呼出曲線を含む）,100,3620068,299381,306748,313972,336440,299335,289868,316088,303819,291764,301839,278456,282358
D200,スパイログラフィー等検査,160062810,機能的残気量測定,140,192241,15951,16180,16992,17989,15812,15610,16986,16235,15447,15357,14451,15231
D200,スパイログラフィー等検査,160063010,呼気ガス分析,100,1432634,115286,121462,122334,124968,111535,110874,125563,131630,129261,122635,111606,105480
D200,スパイログラフィー等検査,160063110,左右別肺機能検査,1010,117,10,14,20,0,13,0,13,13,15,0,0,0
